id,text,label,annotator1,annotator2,source
364,"Mình có gọi 1 pizza sồi đỏ sz s, 1 steak sốt bbq, 1 mì hồng. 
Pizza khá mặn, do thịt nguội mặn, ít chée. Được cái vỏ bánh giòn, nói chung ăn cũng tạm so với giá
Mì hồng đc review nhiều nên mình gọi thử. Ăn hơi thất vọng vì mì khô quá, được cái mì thơm mùi cheese
Steak là món ưng nhất của quán, mình gọi chín 90%. Thịt mềm, ngọt, chín tới. Sốt ngon. Vị vừa vặn. Giá ổn
> tóm lại quán được view đẹp, phục vụ nhiệt tình, đồ ăn tạm ổn. Có thể quay lại vì món steak
Chấm 8/10 vì không gian, phục vụ và steak",POS,POS,POS,
365,"Bánh khá ngon nhưng ngọt quá, shop nên giảm độ ngọt của nhân vì topping đã ngọt rồi",NEU,NEU,NEU,
366,"quán ướp lạnh với giá rẻ ở giữa phố bia nổi tiếng nếu họ không có sự kiện đặc biệt nào, bạn chỉ cần trả 100 000 cho vé vào cửa bao gồm một đồ uống
không gian khá nhỏ nhưng thường đông đúc tự hỏi tại sao có rất nhiều người Hàn Quốc xung quanh mỗi khi đến đây, có vẻ như quán bar này là nơi yêu thích của những người Hàn Quốc đến Hà Nội haha",NEU,NEU,NEU,
367,"Hay gọi gà về để liên hoan. Gà luộc ở đây rất ngon, thơm, ngọt. Món xôi cũng ok, rau xào ổn. Gà nướng hay gà quay đều ok. Lẩu thì tạm, ko đặc sắc lắm nhưng nói chung giá thành và chỗ ngồi như vậy thì quá là ok so với mặt bằng chung rồi.  Ủng hộ thường xuyên",POS,POS,POS,
368,"Bạn đi vào ngõ 215 tầm vài chục mét, nhìn bên phải sẽ thấy quán. Quán có một tầng thôi nhưng khá rộng rãi, ngay trước cửa đi vào là quầy bánh và quầy pha chế + order. Bánh chủ yếu là bánh ngọt (bánh mì hoa cúc thơm và không ngọt quá, tuy để lâu thì bị khô do chỗ mình ngồi điều hòa quá lạnh), đồ uống có các loại cà phê, sinh tố, nước ép, đá xay etc. nói chung là hơi cơ bản chút nhưng phong phú, đủ lựa chọn cho bạn dù bạn là nhân viên văn phòng, học sinh hay gia đình kèm con nhỏ tới quán. Giá cũng rất phải chăng.

Quán có cả bàn thấp để ngồi nói chuyện và bàn cao để ngồi làm việc hoặc ngồi học. Tuy nhiên mình recommend vẫn nên làm việc/ngồi học ở bàn thấp hơn. Bàn cao thì tiện để laptop/sách vở hơn thật, nhưng ghế ở bàn cao quán dùng lại là loại không có đệm tựa lưng mà thay vào đó là khung sắt tựa lưng, nên ngồi lâu lâu chút sẽ khá mỏi người mà không lại ngả lưng được. Quán đổi loại ghế khác được thì tốt quá...

Một điều mình cực thích ở quán là cái vibe rất chill, thoải mái, thư giãn, nhất là nếu đi vào lúc vắng khách như buổi sáng. Chill từ cách chọn nhạc - chủ yếu là country, soft pop, instrumental, rất hợp với phong cách industrial của quán & làm khách thoải mái trò chuyện (mình cực ghét những quán nào bật nhạc ồn ào, tiếng nhạc át cả giọng). Chill tới cách quán chọn tranh treo tường trang trí nữa (xem ảnh ở review dưới). Mình không xem cận cảnh toàn bộ tranh, nhưng xem tranh chỗ mình ngồi thì có vẻ như tất cả tranh treo tường ở quán đều là tranh gốc chứ không chỉ là tranh in canvas. Nhìn thấy cả texture sơn luôn, nên là quán trông cứ như một mini gallery ấy :D

Tổng kết lại là không gian thoải mái, đồ uống và bánh vừa miệng, nhân viên quán nhẹ nhàng và lịch sự, lại tiện đường mình nữa nên chắc mình sẽ ghé dài dài. Quán mà đổi ghế ngồi cho thoải mái hơn chút thì còn ghé nhiều nữa :D",POS,POS,POS,
369,"+ Vị trí: ở ngay mặt tiền nên dễ thấy và chỗ để xe tương đối thoải mái
+ Không gian: quán có 2 tầng, trang trí khá ổn
+ Nhân viên: thái độ tốt
+ Đồ ăn: Định gọi pancake matcha nhưng hết nên chuyển sang xoài và hoa quả mix. Bánh mềm mịn xốp ăn với hoa quả cho đỡ ngấy, ưng nhất dâu với kiwi, xoài chua chua nhưng chuối cho vào hơi vô duyên. Ai thích ngọt nữa có thể rưới siro vào thêm. Nhẽ ra nên gọi 1 đĩa pancake thôi vì 1 đĩa được tận 3 cái, ăn sang đĩa thứ 2 dù có hoa quả nhưng vẫn bị ngấy và kem bị chảy hết )) Nói chung là cũng đáng chờ 30 phút cho 2 đĩa bánh. Matcha đá xay  ổn, hồng trà sữa nóng ổn.",NEU,NEU,POS,
370,"Quán nằm ở vị trí không được đẹp lắm, biển font màu đỏ đen nên hơn khó nhìn, tuy nhiên bên trong bố trí bàn ghế, tranh ảnh khá đẹp mắt. 
Các món Pizza và mỳ Ý đều ngon mà giá chỉ có hơn 100k đến dưới 200k. Pizza khi mình order bếp mới bắt đầu nặn đế, phủ phô mai rồi nướng, chỉ cần phục vụ bê pizza gần đến là mùi phô mai đã thơm nức mũi, mỳ Ý thì mình ngại quấn nên thích ăn mỳ ngắn như sợi Penne hơn.
Quán cũng có salad, bò và thêm nhiều món Ý khác",NEU,NEU,POS,
371,"Ly milo đầy nhỏ ko nắp mà buộc dây thun như này ng uống ko mở được là 1, mở đc thì nó xịt tung cmn toé đầy đệm luôn.... mấy lần trc ko phải để cái ly cao sao ????? má mới khen xong... thôi nữa ăn bánh mì thôi vứt mẹ cái ly r moá chán kinh.",NEG,NEG,NEG,
372,"Quán khá đông khách vào giờ ăn sáng, giá cả cũng như mọi nơi: 30k/bát. 
Mình thấy chỗ này tiện ghé qua ăn sáng cũng khá ok, nước dùng tuy không ngọt vị xương ninh lắm nhưng cũng đáp ứng được các tiêu chí của mình là ít mì chính + ko quá béo 😂, bánh phở thì bt ko có gì để nhận xét, còn thịt bò thì khá ngon 👍🏻",NEU,NEU,POS,
373,"Đây là bánh tráng trộn sao? 
Bé giờ chưa gặp hộp bánh tráng nào mà bánh tráng ướt phè phè như vậy cả, nhìn sợ quá
Ko bao giờ có 1 lần nào nữa",NEG,NEG,NEG,
374,"Ngon ạ, nước trộn lạ miệng, nhiều thịt, thịt mềm. Hành khô tự phi. Rất đáng thử ạ.",POS,POS,POS,
375,"Quán này mình đến vài lần, vì cũng không gần nhà và cũng không tiện đường đi đâu đên thỉnh thoảng mới đến thui, chứ gần với tiện thì cũng sẽ đến nhiều. 
Quán nằm ở trong ngõ, không sâu lắm, nhưng với đứa mù đường như mình thì chẳng bh tìm thấy nổi nếu không nhớ gần đấy có cái gì để định vị :(( ở đầu hẻm có một nhà bán hoa nhé, cho các bạn nào dễ lạc như mình hjc 
Không gian của quán khá hẹp, nên mình thích gọi mang về hơn. Trong hình là hộp nhựa của mình thôi, chứ quán vẫn dùng hộp xốp mang về như bao quán khác. Xe mình thì xóc nữa nên đi lại một lúc sốt mỳ văng hết ra túi r 😑
Đồ ăn của quán làm mình khá hài lòng. Giá phải chăng, mà sạch sẽ. Đồ ăn của so với các quán ăn vặt khác có vẻ phong phú hơn. Gà chiên không bị cứng, khô. Mỳ Ý sốt cà chua & mayo, cả mỳ tương đen HQ nữa thì không ấn tượng cho lắm. Có món gà cay phô mai ở đây được để trong tô nhỏ nhìn ciuu lắm ý 😱😱 mỗi tội gà cay nhưng mà hơi nhiều tok. Kimbap ở đây ăn cũng được. 
Đồ uống ở đây có soda, trà đào, đá xay,.. như các quán khác. Nhưng theo mình thấy thì giá rẻ hơn. Chocomint đá xay ở đây ngonn 
Giá tầm 50-75k cho 2 người",NEU,NEU,POS,
376,"Mình đã ăn ở đây nhiều lần, mỗi lần gọi 1 món cho khác nhau nhưng mình đặc biệt thích mf vằn thắn. Thứ nhất là bát có con tôm , thứ 2 là nước dùng ngọt, đậm vị tôm khô. Thứ 3 là sợi mì dc trần vừa phải, vẫn còn độ dai chứ ko như nhiều hàng khát là hơi nát nát. Giá 35k trên phố theo mình như vậy là ổn. 
Món bánh cuốn cũng khá ngon, tuy nhiên mình thấy hơi ít 😂😂
Miến lươn cũng đc, nước dùng ok lươn giòn.",NEU,NEU,POS,
377,"Chỉ thic ăn pizza ở đây thôi. Các vị bò rất ngon
Bánh giòn, đóng hộp cẩn thận. Mỗi tội bánh hơi đắt, ăn giảm giá thấy đỡ sót tiền hơn",POS,POS,POS,
378,"Chè bưởi làm không đúng vị. Cùi bưởi ăn kỳ.
Sữa chua đậu đỏ thì đậu đỏ hỏng, chua lên men. Nhân viên không một lời xin lỗi hay giải thích, không có vẻ ăn năn hay gì :)
Làm dịch vụ tệ vừa thôi quán ơi, quán nơi sinh viên nhưng cũng một vừa hai phải thôi, nghiệp đấy.",NEG,NEG,NEG,
379,"Nhà hàng ok, có các phòng riêng cho khách tiện nhóm đi đông, gia đình hay họp mà cũng điểm trừ vì ko có bàn lẻ cho cặp đôi hay đi ít. Mình khuyên nên đi từ ít nhất 4 người là đẹp. 
Sẽ còn quay lại",NEU,NEU,POS,
380,"Ăn ở đây cũng khá nhiều lần, mình thích ăn cánh ở đây. Vị ô mai và muối tiêu cảm thấy ngon nhất. Cửa hàng bé nhưng sạch sẽ. Có lần gọi qua now về bị ỉu vs ướt, phản ánh lại chủ ch, hoá ra là a ship để ủ nhiệt. Gọi các lần sau đã được để ý hơn nên gà về ko bị thế nữa. Vote vì ngon hợp khẩu vị và chủ hàng tận tâm, chịu nghe ý kiến khách hàng!",POS,POS,POS,
381,"Giá cả rất phải chăng, cơm ngon chuẩn phù hợp gọi cho cty hay theo team. Đặc biệt là có thể gọi món theo ngày quán sẽ giao ngẫu nhiên một món của quán rất thú vị",POS,POS,POS,
382,"Lâu lâu mình mới quay lại quán Đán ngọc, để ăn món “ tờ rim “ quen thuộc. Giờ quán đã chuyển qua địa chỉ mới 25 phạm hồng thái, cảm nhận của mình là quán mới, sạch đẹp, yên tĩnh. Món ăn thì vẫn cổ truyền như vậy, vẫn ngon, vẫn sắc nét như xưa.
Mình biết đến Đán ngọc từ khi mình học cấp 3 trường***trên phố*** cứ đến giờ trưa, đang ngồi trong lớp học thì mùi***quay bốc lên, ôi, nó thơm, nó quyến rũ làm sao, cái cảm giác chả bao giờ quên được của tuổi học trò.
Cảm nhận về món ăn hôm nay là xuất sắc,giá cả phải chăng.
Mình sẽ quay lại.",POS,POS,POS,
383,"Hôm nhóm mình đi quán khá vắng nhưng phục vụ hơi lâu, đồ uống cũng tạm tạm. Trang trí cũng khá. Lối đi lên quán hơi tối tăm và mất vs nhưng phần đã các quán ven hồ này đều vậy hết. View nhìn ra hồ nhưng không được tốt lắm vì cây che hết rồi :)))",NEU,NEU,NEG,
384,"Trên ảnh miếng gà nhìn còn to đấy, chứ chắc ko phải nói nhiều quá là thất vọng:((",NEG,NEG,NEG,
385,"- Về hình thức, quán đóng gói đẹp, bọc giấy bạc cẩn thận và shipper giao nhanh nên lúc nhận đồ ăn còn nóng. 
Tuy nhiên nước chấm được đổ đầy trong cái hộp nhựa nho nhỏ nên khá khó để mở ra. Mong quán sẽ lưu ý vấn đề này.
- Về món ăn, mình thích trà lá dứa thơm thơm, ngọt nhẹ uống vừa miệng lắm. Món chính thì cơm dẻo, nộm chua ngọt ngon, gà hơi nhạt, chưa ngấm gia vị lắm nhưng có nước chấm nữa nên ăn ổn.
Tổng kết lại thì món ăn ngon, đóng gói đẹp, rất đáng ăn nhé.",NEU,NEU,POS,
386,"Đồ ăn ngon sạch sẽ đảm bảo vệ sinh. Món ăn đa dạng đầy đặn. Ăn hết cơm rồi mà đồ ăn vẫn còn nhiều. Nói chung là ngon và sạch sẽ, ủng hộ quán dàu dài. Ai k ăn phí cả thanh xuân :) 1like cho sự phục vụ và chất lượng",POS,POS,POS,
387,"Tớ ăn quán này cũng khá lâu rồi hôm nay mới nhớ ra để review
.
📌Không gian: quán khá bé, có kê bàn ra ngoài vỉa hè ngồi nhưng khá chật chội, không được thoải mái. Nhìn quán có vẻ hơi lôi thôi nữa
📌Đồ ăn: Hôm đó bọn tớ đi 3 người gọi 1 ốc nhỏ luộc, 1 củ lộn xào me, 1 đĩa nem chua rán và 1 đĩa khoai tây chiên (trên ảnh còn thiếu). Thật sự đồ ăn ở đây không có gì đặc sắc cả, tại thấy đông nên bọn tớ mới rẽ vào. Được cái bát ốc luộc nhiều, nem chua rán không bị bọc lớp dày bột như quán khác, khoai tây chiên cả nem đều khá ngấy mỡ 😢 sung thì nhũn không được giòn ý. Chắc ngon nhất đối vs tớ là cút lộn và nước mắm chấm ốc 😂. Chia ra tầm hơn 100k/ng bữa hôm đó nha",POS,POS,NEG,
388,"Quán này gửi xe phía ngoài và mất phí nhé. Cửa vào cũng không có bảng biển gì cả. Vào trong không gian quán rất rộng và mình đi tầm giờ cũng khá đông nên hơi ồn. Nhân viên quán phục vụ rất nhiệt tình và nhanh, tư vấn món cũng ổn. Mình gọi nộm trâu rau muống, trâu om sấu và dồi trâu rán. Phải nói là ngon nhất trong những quán trâu mình từng ăn. Trâu xào ở nộm rau muống cực kỳ mềm, ăn kèm với rau muống tươi chẻ rất hợp, 2 người ăn loáng cái hết. Trâu om sấu là ninh mềm rồi nhé, nước dùng khá đậm đà. Dồi rán ngon, ăn không bị ngán. Về chi phí thì sẽ khá là cao 1 chút, 2 người mình ăn với thêm 2 lon bia là hơn 800k. Dù thế vẫn sẽ quay lại nếu có dịp.",NEU,NEU,POS,
389,"Cứ Sinh nhật bọn trẻ là cứ lôi nhau ra đây ăn bufet 😝. Buffet tối giá 175k, nhớ đưa Cmnd hoặc giấy khai sinh để được giảm giá 25% nhân dịp sinh nhật nhé! Tôm rang muối ngon và tươi, mì ý hôm nay cứng và bị bọn trẻ con chê, không giữ được phong độ như ngày trước!",POS,POS,POS,
390,"Chiều chủ nhật lượn lờ trên phố và  mình được 1 người bạn đưa đi ăn món này ở Ngõ Trung Yên. Vào gọi 2 bát miến trộn và bánh đa trộn. Cảm nhận đầu tiên là vị rất lạ, mình thích mực giòn ăn khá lạ miệng. Tuy nhiên 1 bát như này hơi ít với 1 đứa ăn thuồng luồng như mình :))) quán cũng khá sạch sẽ. Điểm trừ nữa là ngõ rất bé và chật làm mình loay hoay mãi mới tìm được chỗ để xe. Giá khoảng 40k/ bát khá yêu thương cho 1 bữa. Nhìn chung mình rất thích miến trộn và chắc chắn sẽ ủng hộ quán dài dài 😍",POS,POS,POS,
391,"Đồ ăn ở đây thì khỏi phải chê rồi, rất ngon và chất lượng. Nhân viên phục thì rất tận tình. Tuy nhiên lại có vấn đề vệ sinh không chấp nhận được. Đang ăn thì thấy có tận 2 con gián to đùng ở trên bàn. Thực sự lúc thấy vô cùng mất ngon, bao nhiêu thiện cảm ở đây cũng chẳng còn nhiều nữa",POS,POS,NEG,
392,"Hàng bánh bé tí trong chợ đồ lưu niệm của tôn thất tùng nên không gian hơi bí, nếu ngồi ăn trong quán sẽ vướng người qua lại nên tốt nhất là mua mang đi nhé. Mk vs bạn mua 2 vị vỏ matcha nhân sô cô la vs vỏ vani nhân bơ mặn. Mk khá ưng ý phần vỏ, đều giòn vs thơm ăn thích lắm, vỏ matcha thì thơm hơn nhé. Còn về nhân thì nên gọi nhân sô cô la nhé, nhân chảy vs nhiều ăn thích mồm lắm, đừng gọi nhân bơ mặn vì n giống như bơ tràng an mặn phết 1 ít vào trong ấy ăn ko ngon.
Giá 14k 1 cái khá vừa vặn cho cơn đói tầm tan học chiều.
Ncl sẽ quay lại và luôn tự nhắc bản thân mk gọi nhân sô cô la thôi. :)))",POS,POS,NEU,
393,"Đã nhiều lần ghé quán và chưa lần nào thất vọng, nước chấm ngon nhất các quán mình từng ăn.
🤤🤤🤤",POS,POS,POS,
